Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2022-01-03,457.18157958984375,457.315577453157,453.48746761440486,455.8321673669444,72668200
2022-01-04,457.02838134765625,459.35397991343353,455.14303637400883,458.6266298100501,71178700
2022-01-05,448.2525939941406,457.44006483704544,448.1568853924736,456.65529519200646,104538900
2022-01-06,447.8314514160156,450.58769529349144,445.4293030411308,447.7836117234023,86858900
2022-01-07,446.0610046386719,449.0373757556898,444.68288251474166,447.84109121798406,85111600
2022-01-10,445.505859375,445.72595699743675,436.97874125670006,442.81661456625085,119362000
2022-01-11,449.5636901855469,449.6593987814757,442.1945663914719,445.23793618749585,74303100
2022-01-12,450.7790832519531,452.8654254019505,448.7884788995016,451.32459593729857,67605400
2022-01-13,444.5680236816406,452.5592098718209,443.52486711687703,451.89885850050456,91173100
2022-01-14,444.7497863769531,445.1038818514268,440.1369071762502,441.371480732954,95890900
2022-01-18,436.87347412109375,440.19436071427987,435.744188680593,439.98381349603727,109709100
2022-01-19,432.337158203125,439.85938007454223,432.05961205997914,438.4429981153712,109357600
2022-01-20,427.552001953125,439.02675142845897,425.39869024770917,434.2511939255299,122379700
2022-01-21,419.1589660644531,428.8057915897996,419.13025640419954,426.41322254811826,202271200
2022-01-24,420.9389953613281,421.455798417618,402.67892250277157,413.46461250969827,251783900
2022-01-25,415.79974365234375,420.82413808243444,408.79429526605276,414.4503313578086,167997300
2022-01-26,414.756591796875,424.95850867726784,410.4308087092508,421.78117029751036,186391100
2022-01-27,412.7085266113281,422.6137670021338,410.995468427809,419.4268783021124,149878300
2022-01-28,422.95831298828125,423.00615268055435,409.43550981444423,414.08664941998336,164457400
2022-01-31,430.57623291015625,430.9303284013812,420.9102496134448,422.2787918872668,152251400
2022-02-01,433.4856262207031,434.13639792385476,427.7338814880996,431.3131550615957,123155400
2022-02-02,437.696533203125,438.4334338643057,433.5812974272008,435.9260264859344,117361000
2022-02-03,427.4085388183594,433.50480005460787,426.55677022181476,431.57161478599295,118024400
2022-02-04,429.41827392578125,433.32293348414623,424.7575252180446,427.16925333912457,118454400
2022-02-07,428.0401306152344,431.609824511795,426.6907183303902,430.19344249838025,84472900
2022-02-08,431.5619812011719,432.4998786610754,426.08778275810846,427.5329036224321,81012000
2022-02-09,437.8783874511719,438.2037733090083,435.457108950839,435.65807655588094,92589900
2022-02-10,430.0116271972656,438.0410731811093,427.98273345754336,431.9448123404388,140103700
2022-02-11,421.53228759765625,432.20313744796397,420.07761643912545,430.09769465583986,153214600
2022-02-14,420.1542053222656,422.6233526440916,416.6323511083873,421.01555344290733,123006300
2022-02-15,426.929931640625,427.10218956422,424.13539876450784,424.6617813614818,88482700
2022-02-16,427.4085388183594,428.8057909589194,422.948786626487,424.85326223489056,84863600
2022-02-17,418.27838134765625,427.3797210117438,417.6658990160785,424.17367347064976,102259100
2022-02-18,415.5700378417969,419.80966241249763,413.2635981952447,418.5367995555497,132642900
2022-02-22,411.11029052734375,416.7854563215084,407.5596976436782,413.3306012306589,124391800
2022-02-23,403.8177795410156,414.6417586110405,403.2435571795435,414.0675362495683,132578000
2022-02-24,409.89483642578125,410.3350900718433,392.99375772002986,393.35740361011335,213942900
2022-02-25,418.93878173828125,419.02491070722886,409.47376588861783,411.1485639880856,121804500
2022-02-28,417.866943359375,419.36948362066374,412.1917770037388,413.4646107930951,145615000
2022-03-01,411.502685546875,418.3837154508938,408.75599215155813,416.34524224955896,137785900
2022-03-02,419.07281494140625,420.8241625366695,413.0243937141329,413.7900040845528,117726500
2022-03-03,416.9864196777344,422.15436203695566,415.158493753946,421.5418796596606,105501700
2022-03-04,413.59857177734375,414.74698720991927,409.4929157809473,413.1966073919381,113978200
2022-03-07,401.4060363769531,413.7229756001678,401.339037442631,413.0052049768461,137896600
2022-03-08,398.3626708984375,408.8516834367414,397.28122522097095,401.58784869014323,164772700
2022-03-09,409.0431213378906,411.05288489992864,404.65036868144006,406.8706794586661,116990800
2022-03-10,407.1960754394531,408.10523405019,402.372648611678,404.3632529816223,93972700
2022-03-11,402.0185852050781,410.344707682574,401.5017821307263,409.7226455926831,95636300
2022-03-14,399.0804138183594,406.3059587889626,397.9224188768504,402.80326431154384,95729200
2022-03-15,407.8564453125,408.49763741787274,400.439481773117,401.73144560536934,106219100
2022-03-16,416.9002990722656,416.95771838359593,406.54525490534803,411.41655039709866,144954800
2022-03-17,422.1161193847656,422.1161193847656,414.57473813772754,414.957543290102,102676900
2022-03-18,426.7394104003906,427.0658070537597,419.7314184907046,420.48021770652554,106345500
2022-03-21,426.6146545410156,428.60183339554396,423.05303143961345,426.56663693582357,88349800
2022-03-22,431.606689453125,432.5570807232377,428.02587647564286,428.02587647564286,74650400
2022-03-23,426.0482177734375,430.5506225424217,425.9618212425247,429.0338346160242,79426100
2022-03-24,432.4706726074219,432.48028198868747,426.96988777076336,428.1026814781251,64736900
2022-03-25,434.5826721191406,434.8610804950929,430.4930602054369,433.1138723792305,77101300
2022-03-28,437.67388916015625,437.67388916015625,432.05787963553536,433.97788088860955,68529800
2022-03-29,443.0882568359375,443.5874758885129,438.89305898073854,441.61945711757664,86581500
2022-03-30,440.3523254394531,442.75232714928904,438.21151336739695,441.9267113267196,79666900
2022-03-31,433.57470703125,440.4099069623312,433.1138961730026,439.57471108548486,121699900
2022-04-01,434.80352783203125,435.32190711375915,431.1747263754551,435.1779128688347,89048800
2022-04-04,438.52825927734375,438.63387457698553,434.16987767775674,435.0050735063804,59601000
2022-04-05,432.9891052246094,439.51709812526906,431.8275126057555,437.0115104147377,74214500
2022-04-06,428.6594543457031,430.9730592910336,425.73146425508475,429.0146791745913,106898000
2022-04-07,430.8194885253906,432.66270269556367,425.78909440832166,427.7666934374089,78097200
2022-04-08,429.66748046875,432.6050799944686,428.1026747854182,430.05147485374647,79272700
2022-04-11,422.323486328125,427.2002765950259,421.814687170573,426.34586197932674,89770500
2022-04-12,420.7586975097656,427.9202942308347,419.18428236472414,425.35707957778624,84363600
2022-04-13,425.5778503417969,426.3458390790379,420.3266460520354,420.5090485040863,74070400
2022-04-14,420.2786560058594,426.9410622778662,420.173040709212,425.8082393443114,97869500
2022-04-18,420.4515075683594,422.1603076417417,418.18589068295677,419.3379032412152,66002500
2022-04-19,427.2386779785156,427.96825851732666,420.17305828262903,420.3458513604874,77821000
2022-04-20,426.9218444824219,429.66746134186644,425.7410625335433,429.04346683191295,65224400
2022-04-21,420.5378112792969,432.0098288255546,419.61621901427526,430.59862693682317,85417300
2022-04-22,408.99859619140625,420.5569804102436,408.4225900672812,419.4337963002438,132471800
2022-04-25,411.3699035644531,411.5426966567754,402.0866840349728,406.7235037572249,119647700
2022-04-26,399.45623779296875,408.99864567726297,399.4274389481225,408.797024466447,103996300
2022-04-27,400.5794372558594,406.0034640487205,398.4098558356081,400.5506384099191,122030000
2022-04-28,410.6978454589844,412.4546629252452,400.89624774811995,405.3986528084858,105449100
2022-04-29,395.5202331542969,408.83543631594483,394.76182450409937,406.6466361975492,145491100
2022-05-02,397.90106201171875,399.2834652291176,388.8194351785775,395.58745703394555,158312500
2022-05-03,399.7250671386719,402.1730570272212,396.82584648510385,398.40987096264143,100028200
2022-05-04,411.89788818359375,412.473894449248,397.16187193034256,400.3970695247512,144247900
2022-05-05,397.2578125,408.0002206534262,393.06261491866616,407.56820870103684,172929100
2022-05-06,394.88665771484375,398.20825170906204,389.50106821459974,394.6562669374327,151770800
2022-05-09,382.24346923828125,390.153865168307,380.64025527247725,388.8962666686615,155586100
2022-05-10,383.12664794921875,389.8370429785807,379.0274558055925,388.31064549235606,132497200
2022-05-11,377.0402526855469,387.8786681523816,376.2818439741501,382.1474631395568,142361000
2022-05-12,376.64666748046875,379.9682616672203,369.74426017045835,373.795464257162,125090800
2022-05-13,385.6514892578125,387.0530821016929,379.78586964175463,380.8418762899783,104174400
2022-05-16,384.0866394042969,387.8114464475931,381.69624726746645,383.98105340001786,78622400
2022-05-17,391.98748779296875,392.2274879648693,386.4770639242431,390.26907835903,83029700
2022-05-18,376.1858215332031,387.64823105557144,374.9282230893509,387.3602425939615,117674500
2022-05-19,373.8818054199219,378.3746302525906,371.6257982715429,373.07540847479976,98510700
2022-05-20,374.0450439453125,381.14904263000835,365.31864187909673,377.52024148072167,131432200
2022-05-23,381.04345703125,381.82105518571956,374.76504480544605,377.1170287342747,76414900
2022-05-24,378.1346435546875,379.3442243669144,371.4818172514222,376.85782637352946,91448800
2022-05-25,381.4754638671875,383.4722816791761,376.21467891365063,376.61786279123777,91472900
2022-05-26,389.0978698730469,390.7586815818425,382.51227932820126,382.72348064783483,82168300
2022-05-27,398.64984130859375,398.76503668811415,391.39223942988707,391.5938313440478,84768700
2022-05-31,396.4129943847656,399.801794934728,393.6289988296025,397.0081899996824,95937000
2022-06-01,393.2066345214844,399.59063252681636,390.653029459973,398.5634541706142,86585800
2022-06-02,400.6946105957031,400.74259890049046,390.7585998629009,393.0434056710554,79609600
2022-06-03,394.1186828613281,397.4786852028873,393.12988334411654,395.9042700431898,71874300
2022-06-06,395.3186950683594,399.94587616047437,394.1282742826488,398.189087776276,57508900
2022-06-07,399.1106262207031,399.5714370395956,391.3058169260105,391.7762371255754,59272400
2022-06-08,394.77142333984375,399.1874316844432,393.9650264016477,397.3730166008336,64350000
2022-06-09,385.3826599121094,395.2706548019458,385.3826599121094,392.9666591214581,86289800
2022-06-10,374.2082214355469,379.9490355592954,374.1602331243973,379.0850408803496,132893900
2022-06-13,360.000244140625,366.53784623046715,358.36823131509624,364.6562531575561,170004900
2022-06-14,358.9154357910156,362.8226454401524,355.7666348531486,361.7762482546762,104011800
2022-06-15,364.0322265625,368.5442116472486,357.2354061449173,362.2657997387441,125666800
2022-06-16,351.9841613769531,356.102571536836,349.51695317347185,355.68977837195786,134473300
2022-06-17,352.7429504394531,356.13676808765666,349.1852736353087,352.4055223912703,111113900
2022-06-21,361.6228332519531,363.03048045433957,358.4797027833649,358.5568510654798,76811900
2022-06-22,360.96722412109375,365.1419701675128,356.90814165227965,357.33236893844287,90059400
2022-06-23,364.5055847167969,365.2479676651819,359.52095884838485,363.13651180694967,79292100
2022-06-24,376.0947265625,376.1043774551253,367.69700822928206,367.72593148370487,98050300
2022-06-27,374.6580810546875,377.3287590911403,373.5493172920023,377.0298757139846,66009600
2022-06-28,367.0027160644531,379.06420991863604,366.88702307974694,376.2392649894287,86548900
2022-06-29,366.7038269042969,368.5646243668848,364.85268033142984,367.56193223301693,65676000
2022-06-30,363.72467041015625,367.0124171513045,359.2028159576094,362.75087194994956,112508300
